type_1,type_2,buy_price,sale_price,product_id
鞋子,拖鞋,138,176,S007805
裤子,长裤,91,101,S008850
上衣,T恤,153,201,S005601
上衣,冲锋衣,112,159,S007979
上衣,羽绒服,148,156,S009674
鞋子,拖鞋,177,207,S000377
鞋子,凉鞋,80,129,S002014
上衣,羽绒服,189,214,S008131
上衣,冲锋衣,183,191,S002920
裤子,游泳裤,91,121,S008134
鞋子,拖鞋,143,190,S004706
上衣,冲锋衣,181,187,S005781
鞋子,拖鞋,163,203,S006380
鞋子,跑鞋,104,136,S000489
上衣,冲锋衣,197,235,S007321
上衣,T恤,155,160,S003190
裤子,长裤,185,216,S008774
上衣,羽绒服,86,121,S006329
裤子,中裤,67,81,S003272
鞋子,凉鞋,70,118,S005986
鞋子,凉鞋,193,204,S000179
鞋子,凉鞋,142,176,S007269
裤子,中裤,176,192,S004410
上衣,羽绒服,71,72,S006410
上衣,冲锋衣,138,139,S002660
上衣,冲锋衣,105,147,S002394
上衣,冲锋衣,71,102,S003700
上衣,羽绒服,98,146,S007788
鞋子,跑鞋,117,139,S007319
鞋子,凉鞋,91,115,S003238
上衣,羽绒服,150,159,S005228
裤子,中裤,93,134,S005164
上衣,羽绒服,67,82,S009731
裤子,长裤,180,228,S004307
裤子,游泳裤,123,132,S006923
上衣,羽绒服,55,61,S003204
裤子,长裤,121,121,S001744
裤子,中裤,170,188,S007489
上衣,T恤,52,93,S009074
裤子,游泳裤,152,200,S008080
上衣,冲锋衣,150,154,S001781
裤子,游泳裤,87,120,S008259
上衣,羽绒服,92,100,S008974
鞋子,拖鞋,184,194,S008603
鞋子,凉鞋,117,137,S005919
鞋子,拖鞋,197,201,S007498
上衣,T恤,151,160,S006235
上衣,T恤,114,116,S005420
上衣,冲锋衣,137,166,S009596
裤子,游泳裤,155,164,S003657
裤子,游泳裤,199,213,S006125
上衣,羽绒服,140,140,S009001
鞋子,凉鞋,73,78,S002035
鞋子,拖鞋,186,201,S000969
鞋子,拖鞋,99,136,S004795
上衣,T恤,106,147,S000095
鞋子,凉鞋,78,125,S003412
裤子,游泳裤,162,211,S008918
上衣,T恤,57,61,S007675
鞋子,拖鞋,90,123,S009141
裤子,游泳裤,179,183,S009406
鞋子,跑鞋,59,85,S005867
鞋子,凉鞋,185,217,S001910
裤子,游泳裤,101,131,S009937
鞋子,跑鞋,163,166,S008608
裤子,游泳裤,156,199,S000990
上衣,T恤,187,189,S004921
上衣,T恤,121,163,S005616
上衣,冲锋衣,117,160,S000341
鞋子,拖鞋,180,191,S001533
裤子,中裤,60,62,S000401
裤子,中裤,124,135,S003857
裤子,长裤,119,122,S009514
裤子,游泳裤,107,111,S008964
裤子,中裤,138,152,S007769
裤子,游泳裤,99,145,S008855
上衣,冲锋衣,74,101,S008833
裤子,中裤,188,207,S007454
鞋子,跑鞋,105,148,S003861
上衣,T恤,62,85,S005363
上衣,羽绒服,107,121,S001980
上衣,T恤,103,144,S005153
上衣,T恤,179,185,S003434
上衣,羽绒服,97,142,S005255
上衣,羽绒服,169,186,S000478
鞋子,凉鞋,186,224,S008172
上衣,冲锋衣,186,213,S009811
裤子,游泳裤,141,172,S004416
裤子,游泳裤,121,156,S008013
鞋子,凉鞋,158,196,S008801
鞋子,跑鞋,159,168,S007651
裤子,游泳裤,157,186,S005645
上衣,羽绒服,138,176,S007183
鞋子,拖鞋,109,143,S005426
鞋子,拖鞋,155,158,S007988
上衣,冲锋衣,83,124,S005596
鞋子,跑鞋,123,157,S007154
鞋子,拖鞋,71,77,S009583
裤子,中裤,171,188,S006699
裤子,中裤,103,115,S009866
上衣,T恤,115,122,S008309
裤子,长裤,91,111,S001482
鞋子,拖鞋,153,182,S009639
上衣,羽绒服,82,126,S004661
上衣,T恤,107,119,S003101
上衣,T恤,67,115,S000191
上衣,羽绒服,77,91,S004249
鞋子,跑鞋,151,192,S004630
鞋子,凉鞋,104,144,S001284
上衣,冲锋衣,172,174,S003964
裤子,长裤,191,203,S002392
鞋子,凉鞋,100,113,S000470
裤子,长裤,114,123,S005075
裤子,游泳裤,104,123,S009870
裤子,长裤,123,131,S003870
裤子,中裤,193,216,S000542
鞋子,拖鞋,99,101,S000768
鞋子,拖鞋,160,178,S008220
上衣,冲锋衣,134,170,S004943
上衣,T恤,116,127,S003934
裤子,长裤,189,219,S000561
裤子,长裤,191,202,S004627
鞋子,拖鞋,193,200,S006579
鞋子,凉鞋,195,204,S000973
上衣,T恤,61,77,S003888
裤子,中裤,194,200,S000769
上衣,冲锋衣,67,85,S003942
鞋子,拖鞋,62,65,S007546
裤子,长裤,71,118,S002897
上衣,冲锋衣,195,234,S005679
裤子,中裤,59,69,S007843
鞋子,跑鞋,68,108,S007586
上衣,冲锋衣,181,181,S007933
鞋子,拖鞋,198,201,S000193
鞋子,跑鞋,76,80,S001306
鞋子,跑鞋,55,93,S007097
裤子,中裤,199,226,S009993
鞋子,拖鞋,65,70,S001875
上衣,T恤,65,104,S007747
裤子,游泳裤,51,88,S000757
裤子,游泳裤,164,201,S001274
鞋子,凉鞋,177,185,S002351
上衣,冲锋衣,128,128,S003898
鞋子,跑鞋,83,94,S006232
上衣,羽绒服,124,168,S007136
上衣,T恤,174,205,S000528
裤子,中裤,194,239,S003034
鞋子,凉鞋,82,106,S007068
裤子,游泳裤,153,199,S009687
鞋子,凉鞋,115,134,S004478
上衣,冲锋衣,73,109,S000236
鞋子,跑鞋,138,161,S000655
上衣,羽绒服,157,199,S003809
上衣,T恤,76,76,S003576
上衣,羽绒服,173,188,S006828
上衣,冲锋衣,69,82,S000218
裤子,长裤,136,147,S009031
上衣,T恤,188,217,S001827
裤子,长裤,100,141,S000544
上衣,T恤,51,72,S008692
鞋子,拖鞋,120,167,S003489
上衣,T恤,105,139,S006961
裤子,游泳裤,179,225,S006686
上衣,T恤,113,137,S003856
鞋子,拖鞋,151,165,S005289
裤子,长裤,122,143,S000824
鞋子,跑鞋,71,120,S000491
鞋子,拖鞋,73,87,S007566
裤子,长裤,89,129,S001853
鞋子,跑鞋,194,200,S001811
裤子,长裤,151,193,S007190
上衣,T恤,126,143,S002599
鞋子,拖鞋,97,138,S004777
裤子,游泳裤,68,75,S000270
裤子,长裤,88,95,S008113
鞋子,跑鞋,151,165,S008151
鞋子,拖鞋,160,162,S006641
裤子,中裤,152,190,S006412
上衣,羽绒服,126,151,S006112
鞋子,拖鞋,187,194,S003781
上衣,T恤,117,118,S007522
鞋子,拖鞋,72,75,S003140
上衣,羽绒服,190,232,S000754
上衣,冲锋衣,147,187,S003184
鞋子,跑鞋,128,141,S003133
上衣,T恤,194,200,S004125
上衣,T恤,175,210,S005382
裤子,长裤,65,94,S001968
鞋子,拖鞋,99,100,S009409
上衣,冲锋衣,178,207,S003556
裤子,游泳裤,131,164,S008055
裤子,游泳裤,167,175,S000837
上衣,冲锋衣,129,168,S001454
鞋子,凉鞋,165,183,S004705
上衣,羽绒服,72,75,S003276
裤子,长裤,119,155,S001848
上衣,冲锋衣,67,85,S009459
上衣,冲锋衣,120,152,S009130
裤子,游泳裤,62,78,S006685
上衣,冲锋衣,63,74,S006714
裤子,中裤,133,136,S004919
裤子,中裤,148,172,S002090
上衣,羽绒服,84,109,S006051
鞋子,拖鞋,121,140,S007162
鞋子,跑鞋,194,227,S007358
上衣,羽绒服,58,69,S006233
上衣,羽绒服,110,137,S008819
裤子,中裤,146,192,S000720
鞋子,凉鞋,64,82,S002431
裤子,游泳裤,181,227,S002863
裤子,长裤,86,100,S000412
裤子,长裤,166,171,S003461
上衣,T恤,161,165,S008992
上衣,羽绒服,101,133,S005206
鞋子,凉鞋,176,177,S004485
鞋子,跑鞋,139,154,S008649
裤子,中裤,121,149,S006693
上衣,T恤,167,199,S005467
上衣,冲锋衣,112,138,S007822
裤子,长裤,162,194,S001433
上衣,T恤,182,210,S007709
裤子,游泳裤,161,173,S007579
鞋子,拖鞋,139,163,S004071
上衣,羽绒服,193,231,S003027
裤子,中裤,92,134,S008044
上衣,T恤,71,116,S008987
裤子,中裤,97,132,S006080
裤子,长裤,74,121,S000711
鞋子,跑鞋,170,199,S006475
裤子,中裤,71,80,S003721
鞋子,凉鞋,88,93,S008825
鞋子,拖鞋,84,100,S006450
上衣,T恤,132,150,S006912
上衣,羽绒服,141,189,S007872
鞋子,凉鞋,188,237,S007182
鞋子,跑鞋,75,81,S003141
上衣,羽绒服,174,193,S002191
裤子,长裤,100,110,S002000
上衣,T恤,170,217,S006615
裤子,游泳裤,58,69,S002261
上衣,羽绒服,132,142,S001299
鞋子,凉鞋,102,128,S000258
裤子,长裤,133,138,S004733
鞋子,跑鞋,114,147,S003539
上衣,T恤,138,159,S006364
裤子,游泳裤,159,170,S000494
鞋子,凉鞋,167,204,S002498
鞋子,跑鞋,53,59,S007611
裤子,游泳裤,69,71,S002285
鞋子,跑鞋,180,181,S000481
鞋子,拖鞋,58,71,S006120
鞋子,凉鞋,101,133,S006979
裤子,中裤,190,230,S004277
鞋子,凉鞋,94,108,S000008
鞋子,凉鞋,141,170,S006975
鞋子,凉鞋,131,139,S004519
裤子,游泳裤,107,107,S008011
上衣,冲锋衣,116,147,S008983
上衣,冲锋衣,81,108,S000847
裤子,长裤,185,203,S006530
鞋子,凉鞋,191,231,S008395
裤子,中裤,150,179,S007816
上衣,羽绒服,160,195,S004788
上衣,羽绒服,112,118,S003842
裤子,长裤,157,177,S009371
上衣,冲锋衣,124,172,S005034
上衣,T恤,86,97,S001075
上衣,T恤,62,89,S003291
鞋子,跑鞋,110,117,S003626
裤子,游泳裤,98,132,S002136
裤子,长裤,62,73,S006562
裤子,游泳裤,80,106,S004669
鞋子,凉鞋,143,150,S007852
裤子,游泳裤,109,145,S009298
裤子,游泳裤,70,79,S007905
鞋子,跑鞋,176,181,S002212
上衣,羽绒服,182,185,S001105
裤子,长裤,168,173,S002946
鞋子,凉鞋,135,170,S009558
裤子,游泳裤,121,151,S008906
裤子,长裤,57,83,S002326
裤子,中裤,67,110,S008382
鞋子,拖鞋,188,207,S003406
裤子,长裤,182,189,S002060
裤子,拖鞋,155,177,S008754
上衣,冲锋衣,196,231,S002983
上衣,T恤,162,207,S002199
上衣,冲锋衣,159,193,S009401
上衣,冲锋衣,94,104,S009317
裤子,中裤,67,74,S003518
鞋子,凉鞋,163,181,S002264
鞋子,跑鞋,145,163,S005710
鞋子,凉鞋,161,186,S003959
裤子,中裤,130,164,S000664
上衣,冲锋衣,111,148,S004938
上衣,冲锋衣,122,169,S008274
上衣,羽绒服,119,124,S009455
上衣,冲锋衣,82,109,S001500
裤子,长裤,147,163,S004099
裤子,长裤,142,142,S008247
裤子,中裤,148,183,S005181
裤子,长裤,139,145,S000131
鞋子,拖鞋,124,156,S004819
鞋子,跑鞋,83,101,S007124
鞋子,拖鞋,63,86,S005257
鞋子,拖鞋,168,170,S007275
上衣,T恤,140,157,S008568
鞋子,跑鞋,115,158,S009813
裤子,中裤,94,143,S009378
上衣,冲锋衣,72,100,S003300
鞋子,拖鞋,77,113,S006703
上衣,羽绒服,78,88,S002112
裤子,游泳裤,157,170,S000553
裤子,长裤,193,196,S002146
裤子,长裤,123,140,S004009
上衣,冲锋衣,89,115,S002910
鞋子,凉鞋,128,133,S000393
上衣,羽绒服,106,129,S005774
上衣,冲锋衣,71,102,S001879
上衣,羽绒服,171,215,S008937
裤子,中裤,132,150,S007629
裤子,长裤,196,222,S001747
上衣,羽绒服,179,196,S008429
裤子,长裤,63,93,S001963
鞋子,凉鞋,53,72,S002574
上衣,冲锋衣,103,105,S008493
鞋子,凉鞋,158,185,S008915
裤子,中裤,147,169,S006416
裤子,长裤,104,113,S005161
鞋子,跑鞋,95,99,S006490
鞋子,跑鞋,191,237,S004942
鞋子,凉鞋,169,184,S006283
上衣,冲锋衣,145,165,S003367
裤子,长裤,85,130,S001490
上衣,冲锋衣,68,91,S008054
上衣,冲锋衣,114,125,S007013
裤子,游泳裤,53,63,S001753
裤子,中裤,151,178,S002603
裤子,中裤,54,55,S008447
上衣,T恤,76,120,S005365
裤子,中裤,103,151,S004605
鞋子,跑鞋,123,127,S007173
鞋子,拖鞋,74,122,S004606
鞋子,拖鞋,176,208,S008244
上衣,羽绒服,105,118,S002721
裤子,长裤,193,233,S002324
鞋子,拖鞋,196,214,S002011
鞋子,拖鞋,120,153,S004677
鞋子,跑鞋,57,97,S009743
裤子,长裤,143,144,S000161
裤子,游泳裤,100,148,S008860
上衣,羽绒服,58,102,S004554
上衣,冲锋衣,134,143,S003053
裤子,游泳裤,93,130,S002482
鞋子,拖鞋,86,93,S009198
裤子,中裤,163,182,S001204
鞋子,拖鞋,163,207,S003784
鞋子,凉鞋,157,200,S001189
上衣,T恤,109,115,S006978
裤子,游泳裤,102,118,S004910
鞋子,跑鞋,161,195,S000384
鞋子,跑鞋,169,201,S000283
裤子,游泳裤,120,128,S004482
鞋子,拖鞋,133,175,S005358
上衣,T恤,172,210,S009460
鞋子,拖鞋,120,152,S004098
上衣,冲锋衣,92,114,S001090
裤子,中裤,178,183,S007907
上衣,T恤,70,74,S007616
裤子,中裤,90,138,S003659
裤子,长裤,177,201,S007710
鞋子,跑鞋,68,89,S000379
上衣,羽绒服,167,185,S007089
裤子,中裤,169,207,S009206
裤子,游泳裤,130,131,S004117
裤子,中裤,91,94,S006669
裤子,游泳裤,96,133,S002589
鞋子,跑鞋,150,194,S006606
上衣,羽绒服,81,124,S009942
上衣,羽绒服,163,211,S001737
裤子,长裤,185,225,S008988
上衣,T恤,163,196,S002355
上衣,冲锋衣,92,104,S002580
裤子,中裤,83,86,S007491
鞋子,拖鞋,67,85,S000208
上衣,羽绒服,104,107,S000558
鞋子,跑鞋,160,200,S007618
鞋子,跑鞋,178,196,S008369
上衣,T恤,126,163,S008256
裤子,中裤,197,231,S006362
裤子,游泳裤,156,196,S000336
上衣,羽绒服,194,195,S006411
上衣,T恤,120,164,S006874
鞋子,拖鞋,143,190,S005868
上衣,T恤,182,190,S003161
上衣,T恤,179,197,S004383
上衣,T恤,68,84,S008237
裤子,长裤,168,186,S008169
上衣,T恤,175,180,S004651
裤子,中裤,55,56,S003790
上衣,羽绒服,92,108,S002038
裤子,中裤,183,216,S005525
上衣,T恤,101,135,S005943
上衣,冲锋衣,157,181,S000317
上衣,冲锋衣,144,148,S009649
鞋子,拖鞋,69,69,S004076
上衣,羽绒服,105,139,S003038
裤子,中裤,50,54,S000451
上衣,冲锋衣,179,191,S004156
裤子,游泳裤,133,179,S009433
上衣,T恤,82,89,S006400
裤子,中裤,130,159,S001724
上衣,冲锋衣,92,118,S009985
上衣,羽绒服,78,119,S005918
裤子,游泳裤,185,219,S003801
裤子,游泳裤,191,218,S006666
上衣,羽绒服,84,91,S006900
上衣,冲锋衣,68,84,S002730
上衣,T恤,58,71,S000329
裤子,游泳裤,83,109,S000474
上衣,T恤,197,230,S000611
鞋子,跑鞋,81,81,S002474
鞋子,跑鞋,196,236,S008830
裤子,中裤,76,113,S005211
裤子,长裤,139,150,S001550
裤子,长裤,53,95,S008740
裤子,长裤,147,183,S009254
鞋子,跑鞋,160,208,S008929
鞋子,拖鞋,154,182,S001964
上衣,T恤,141,164,S007472
裤子,游泳裤,71,83,S005548
裤子,中裤,87,106,S008064
裤子,长裤,166,203,S005811
裤子,长裤,109,151,S006792
鞋子,跑鞋,110,133,S009458
鞋子,凉鞋,152,158,S002487
鞋子,凉鞋,73,84,S008851
裤子,游泳裤,176,190,S009510
裤子,中裤,97,122,S001110
裤子,中裤,53,94,S006672
鞋子,拖鞋,180,186,S007307
裤子,中裤,106,121,S008071
鞋子,拖鞋,88,133,S005453
鞋子,跑鞋,195,203,S003635
裤子,长裤,76,86,S007606
裤子,游泳裤,59,97,S007549
裤子,长裤,51,74,S008784
鞋子,跑鞋,190,218,S004236
裤子,长裤,126,135,S007356
上衣,羽绒服,105,126,S005538
鞋子,跑鞋,62,74,S007147
鞋子,拖鞋,171,201,S005465
上衣,羽绒服,131,175,S000749
上衣,羽绒服,121,126,S000064
上衣,羽绒服,117,153,S006022
上衣,冲锋衣,109,154,S008022
裤子,游泳裤,78,110,S001147
鞋子,凉鞋,171,195,S000859
鞋子,凉鞋,193,199,S004360
裤子,中裤,140,148,S005269
裤子,中裤,196,234,S006438
上衣,冲锋衣,118,125,S009316
上衣,T恤,93,102,S003286
鞋子,跑鞋,66,108,S007027
鞋子,凉鞋,195,232,S004235
裤子,长裤,156,201,S009315
鞋子,跑鞋,154,158,S001973
鞋子,凉鞋,108,153,S001259
上衣,T恤,82,99,S004742
上衣,冲锋衣,170,208,S001348
裤子,长裤,64,102,S006324
裤子,长裤,75,109,S006477
裤子,长裤,93,127,S007969
裤子,长裤,70,103,S008751
鞋子,跑鞋,176,221,S002382
鞋子,跑鞋,113,137,S008253
上衣,羽绒服,97,112,S008753
上衣,T恤,145,193,S002450
裤子,游泳裤,105,120,S003321
鞋子,凉鞋,181,229,S003397
上衣,羽绒服,150,150,S001070
裤子,中裤,133,159,S008441
裤子,游泳裤,145,193,S009002
鞋子,拖鞋,79,95,S006564
鞋子,拖鞋,73,115,S002345
上衣,冲锋衣,122,122,S008273
鞋子,跑鞋,170,189,S008279
裤子,长裤,117,150,S001163
鞋子,跑鞋,136,160,S002999
裤子,游泳裤,142,156,S000189
裤子,长裤,100,136,S003855
上衣,冲锋衣,106,148,S004698
上衣,冲锋衣,174,176,S001469
上衣,冲锋衣,81,117,S001925
裤子,游泳裤,134,138,S002699
裤子,长裤,96,116,S008339
鞋子,拖鞋,127,174,S000346
鞋子,跑鞋,61,102,S006859
上衣,冲锋衣,69,102,S007057
上衣,羽绒服,78,82,S002521
鞋子,跑鞋,129,135,S004477
上衣,冲锋衣,50,97,S001840
上衣,羽绒服,158,171,S000223
裤子,长裤,133,140,S006193
裤子,中裤,169,175,S002330
鞋子,拖鞋,181,229,S009022
裤子,长裤,50,50,S001325
上衣,T恤,178,202,S002195
裤子,长裤,196,216,S005027
裤子,游泳裤,104,136,S000868
上衣,T恤,151,153,S005761
鞋子,凉鞋,137,167,S002352
上衣,羽绒服,159,198,S000681
上衣,T恤,89,106,S004876
裤子,长裤,50,72,S006259
裤子,中裤,195,200,S002045
裤子,游泳裤,106,153,S007102
上衣,冲锋衣,113,120,S008411
上衣,冲锋衣,133,177,S008545
鞋子,跑鞋,149,172,S001436
上衣,T恤,198,221,S004487
鞋子,拖鞋,105,152,S006156
上衣,羽绒服,120,120,S008417
裤子,游泳裤,96,133,S008000
鞋子,拖鞋,162,205,S005387
鞋子,拖鞋,119,152,S006337
鞋子,拖鞋,87,89,S007625
鞋子,跑鞋,60,72,S006025
鞋子,凉鞋,180,219,S008110
上衣,T恤,169,204,S001123
鞋子,跑鞋,116,126,S008777
裤子,长裤,178,178,S000058
上衣,羽绒服,106,154,S000721
裤子,长裤,97,131,S007638
鞋子,拖鞋,93,115,S004030
裤子,长裤,146,168,S009196
鞋子,跑鞋,95,110,S002639
鞋子,拖鞋,73,81,S006140
鞋子,凉鞋,176,188,S009390
鞋子,拖鞋,166,193,S002080
鞋子,凉鞋,58,70,S004730
鞋子,拖鞋,82,125,S009463
裤子,中裤,116,152,S008212
鞋子,拖鞋,168,194,S005592
裤子,中裤,134,150,S002857
鞋子,跑鞋,177,217,S005846
上衣,冲锋衣,118,132,S002449
鞋子,拖鞋,128,162,S006472
鞋子,跑鞋,164,174,S002211
鞋子,跑鞋,171,179,S006788
上衣,羽绒服,168,183,S004756
上衣,T恤,184,233,S007380
鞋子,凉鞋,191,223,S004284
上衣,T恤,62,88,S008816
上衣,T恤,134,144,S003887
鞋子,拖鞋,125,129,S003017
鞋子,跑鞋,81,99,S007486
裤子,长裤,61,103,S009915
鞋子,凉鞋,168,210,S008413
鞋子,凉鞋,110,141,S004524
鞋子,跑鞋,177,224,S000756
鞋子,凉鞋,121,167,S008234
上衣,T恤,51,86,S002808
上衣,羽绒服,182,191,S002942
上衣,冲锋衣,166,190,S005704
上衣,冲锋衣,109,143,S008560
上衣,T恤,92,109,S001934
鞋子,拖鞋,67,91,S002457
上衣,冲锋衣,116,131,S007290
上衣,冲锋衣,63,71,S009515
上衣,T恤,117,138,S004953
上衣,T恤,59,80,S007975
上衣,冲锋衣,152,201,S005556
裤子,游泳裤,193,204,S000287
鞋子,跑鞋,101,126,S009437
鞋子,凉鞋,99,119,S009252
裤子,游泳裤,91,117,S003648
鞋子,拖鞋,167,204,S005526
上衣,冲锋衣,179,186,S007950
上衣,冲锋衣,95,134,S004592
上衣,T恤,132,145,S005545
鞋子,跑鞋,54,60,S005074
上衣,羽绒服,161,180,S000507
上衣,T恤,112,122,S001758
上衣,羽绒服,133,182,S001522
鞋子,凉鞋,90,99,S002803
上衣,T恤,107,113,S004036
鞋子,跑鞋,71,78,S007732
上衣,羽绒服,183,200,S005748
上衣,T恤,114,129,S001176
上衣,T恤,166,214,S009234
鞋子,跑鞋,79,125,S007784
鞋子,跑鞋,101,107,S001860
鞋子,凉鞋,103,136,S009559
鞋子,跑鞋,59,89,S007114
上衣,冲锋衣,192,209,S002634
上衣,T恤,65,93,S007049
上衣,T恤,84,94,S006749
裤子,中裤,98,145,S008144
鞋子,凉鞋,196,228,S002245
鞋子,跑鞋,151,183,S003775
鞋子,凉鞋,121,142,S000043
鞋子,拖鞋,78,98,S003234
上衣,冲锋衣,195,236,S008783
裤子,游泳裤,50,82,S002311
上衣,羽绒服,69,95,S009773
裤子,长裤,128,150,S008507
鞋子,跑鞋,150,184,S002167
裤子,中裤,151,173,S003502
鞋子,拖鞋,167,174,S006981
上衣,冲锋衣,63,83,S002452
鞋子,凉鞋,93,101,S000776
鞋子,拖鞋,96,100,S005792
鞋子,跑鞋,144,172,S006402
上衣,羽绒服,84,104,S001162
鞋子,拖鞋,182,213,S006528
鞋子,跑鞋,85,130,S001473
鞋子,拖鞋,135,135,S007329
上衣,冲锋衣,119,137,S003692
鞋子,跑鞋,81,92,S001182
裤子,中裤,195,238,S007790
上衣,冲锋衣,65,76,S004923
上衣,冲锋衣,93,126,S008420
裤子,游泳裤,135,136,S006728
裤子,游泳裤,86,108,S002407
裤子,游泳裤,158,184,S006055
上衣,T恤,70,104,S007825
上衣,T恤,97,126,S007880
上衣,羽绒服,189,234,S001949
鞋子,凉鞋,199,245,S006692
裤子,长裤,93,120,S001402
裤子,中裤,133,136,S004586
裤子,游泳裤,109,130,S007195
鞋子,跑鞋,100,128,S008502
裤子,游泳裤,64,66,S005409
鞋子,跑鞋,193,219,S001863
上衣,T恤,160,192,S000524
上衣,羽绒服,125,164,S009429
上衣,冲锋衣,129,149,S004551
上衣,冲锋衣,192,213,S004999
鞋子,凉鞋,105,118,S004956
裤子,游泳裤,112,141,S007792
裤子,游泳裤,124,141,S005370
上衣,T恤,117,147,S006304
上衣,羽绒服,181,206,S005940
鞋子,拖鞋,82,98,S005968
鞋子,跑鞋,101,102,S007214
裤子,游泳裤,155,170,S008397
裤子,长裤,194,214,S009829
裤子,游泳裤,140,148,S002084
鞋子,凉鞋,184,184,S009322
